Country code,Year,Exports of goods and services (% of GDP),GDP growth (annual %),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Domestic credit to private sector (% of GDP),Population growth (annual %),Age dependency ratio,"Final consumption expenditure, etc. (annual % growth)",Tax revenue (% of GDP),Trade (% of GDP),"Central government debt, total (% of GDP)",GDP per capita growth (annual %),Access to electricity,"Agriculture, forestry, and fishing, value added (% of GDP)","Services, value added (% of GDP)",Imports of goods and services (% of GDP),Current health expenditure (% of GDP),"Unemployment, total (% of total labor force)",Gross domestic savings (% of GDP),GDP per person employed (constant 2017 PPP $)
BWA,1996,53.828444483056,5.82980000698549,45.4269030524546,10.0828580652108,10.0900408938312,2.46573135709364,81.9930132270172,2.85881850301799,14.9371078939367,90.955575275056,11.1567555492122,3.25223001081621,18.3627471923828,3.69099404898572,44.7803827513668,37.127130792,,21.5900001525879,38.4445451104258,38716.0311994816
BWA,1997,60.8807385501806,8.32589090016151,45.6945187092832,8.71993127147747,9.6855105359072,2.32306138427136,79.6079214290071,10.8456423417593,,108.604415150755,,5.83841857902449,20.5970783233643,3.54270561660428,44.1444144960115,47.723676600574,,21.1259994506836,36.365521230044,40369.4947286772
BWA,1998,49.2891721003754,0.443663522068277,43.5452479747086,6.66139865665754,12.1559474412172,2.21959718729796,77.3562895803519,-0.154236806711211,,101.841039320292,,-1.76122091085676,22.8273296356201,3.16686425607587,46.1047337482711,52.551867219917,,20.8600006103516,33.0176842521241,39162.856306897
BWA,1999,55.1972682896055,9.66724079474899,44.8015488103969,7.74929619202846,13.8731694622537,2.14267215861941,75.2780103453421,-2.08140453846882,,98.9290812021418,,7.34242687311053,25.0527400970459,2.99076549401847,44.4107348174785,43.7318129125364,,18.2290000915527,39.8818677202363,40400.4145777742
BWA,2000,51.8318100701299,1.98769575090736,46.3006545686044,8.6014851485149,14.7111330843286,2.07271158015976,73.3487310903198,-3.32433367205923,,91.924729689918,,-0.104457972122887,26.4089794158936,2.79469978903454,42.7469105242306,40.0929196197881,3.19477272,15.8800001144409,41.7752252725112,38928.362482649
BWA,2001,48.6576082380348,0.250573956576062,44.7678062989032,6.55903767014864,16.5861602106911,2.0032685597646,71.5672747066344,-6.35720868905184,,87.5250655680957,,-1.73773222296147,24.7999992370605,2.59029062025391,45.2880633320755,38.8674573300609,3.4867301,18.5400009155273,42.0586978690759,38956.6497373595
BWA,2002,52.1574267782427,6.06953088013691,43.9653068340307,8.03279662527486,19.2801590248722,1.86676435735896,69.8812431567422,3.01211316831439,,91.8357740585774,,4.10782981936661,27.0,2.4256159925616,47.5973823221757,39.6783472803347,3.73317742,21.1049995422363,40.2455253370525,41330.6285608592
BWA,2003,48.8268578340104,4.62589472673251,39.6164131871252,9.18990265632739,19.9773621242987,1.75228455517665,68.3026505739947,-0.428187361386861,,85.8340425151264,,2.80852061747341,33.0831069946289,2.72238695522266,49.6970639811907,37.007184681116,3.58005309,23.7999992370605,39.4146226801343,43415.8517669115
BWA,2004,49.6137877815052,2.70582172904783,38.8218834164505,6.94570363654673,21.935704704551,1.74841429333915,66.9006820260942,1.28928847329171,,90.9978228872631,,0.925705710816629,35.2989120483398,2.25958534959102,47.9542918751357,41.3840351057579,3.38186216,21.8519992828369,39.6813800402917,42210.1060562574
BWA,2005,52.9235535447696,4.55664567300684,42.8549522076655,8.61022528546438,19.763428572926,1.79764812587178,65.6977080097976,8.8019156002612,,88.5053520573505,,2.69387825647406,37.5141792297363,1.82838052405033,45.2838110727775,35.5817985125809,2.84126186,19.8290004730225,42.4925145913255,41806.7927764601
BWA,2006,51.7808267603935,8.3638710958036,46.6243434434334,11.5552187914379,20.936231035363,1.87873623072759,64.6676132167534,15.0658553248901,27.5264402404069,86.612433913524,6.02356808660498,6.34700490963608,39.7313194274902,1.73893509424301,47.8447641235425,34.8316071531305,2.73089552,17.7800006866455,38.9666229885803,42944.9224386579
BWA,2007,56.479962927168,5.79255577727118,45.4844210817874,7.08099847172694,23.461755821797,1.96495716378833,63.7223231683412,6.7291977286076,26.6174562731084,98.4965249407252,5.9431764131185,3.73406780956059,41.9529800415039,1.92668435755015,48.3122261924107,42.0165620135572,3.02309442,17.1720008850098,37.4547905823203,43186.3135509433
BWA,2008,46.946904660995,3.25207295796832,41.1096622378742,12.7021883920075,26.3022588108671,2.03026526526897,62.8120878639572,9.18807387565504,27.9208998753179,99.008222007989,8.00402997376666,1.17691883239625,44.5,2.14007027610337,51.7687266713241,52.0613173469939,3.59624434,16.5900001525879,30.9754001150233,42394.8529227711
BWA,2009,35.8336618587618,-14.1442346163423,32.9148697078848,8.02729703109583,29.3564386244731,2.05499060689998,61.9736936757472,2.91837385329768,27.6868140219818,88.4807886337378,19.2517818685668,-15.8905576875302,43.3600006103516,2.37598419625963,58.2732242684524,52.647126774976,3.36083889,16.1700000762939,19.880725804428,34665.1646049157
BWA,2010,42.1443315144427,10.1222091179732,37.2789379627304,6.94887658743105,27.5149277438416,2.06095163216795,61.2920240157061,5.18385086985506,23.8833642056949,94.6390020873926,21.8862970525722,7.87587113231369,52.0177803039551,2.0910409188325,54.7364972190999,52.4946705729499,3.564955,17.8600006103516,26.4512008014751,39984.5900937685
BWA,2011,44.2363979167201,6.83852974803483,41.4322151572679,8.45987233408587,27.8535285319926,2.0055569612499,60.8338188157144,3.07482208108254,24.0453261607064,98.9614677801469,21.0743622822987,4.71716586305368,53.2400016784668,2.11892300680962,51.7079247253501,54.7250698634268,3.54791331,18.1520004272461,31.1470236062421,41956.3531779067
BWA,2012,48.11502383229,-0.170900761456892,37.5753343932297,7.53690261091916,32.9104608560684,1.92085566899296,60.5664563595514,6.38947356675794,28.0365776616041,111.875280620952,20.6231807851092,-2.07017412610281,56.0188140869141,2.3148110827158,55.5813283455149,63.7602567886618,3.96143532,18.4160003662109,22.1678519685232,41208.6320023696
BWA,2013,61.3797617461963,11.1028237779771,39.106229887551,5.8846070705681,33.1944622770528,1.90562696994558,60.3452377939204,6.08804550944761,26.7403906303594,125.78303991122,19.0163812887175,9.00566388932995,57.9919204711914,1.99354322327234,55.1237949133001,64.4032781650237,3.97917747,18.5380001068115,22.3679591646951,45019.35550332
BWA,2014,61.2829678934065,5.69696453982205,41.7777034040156,4.40225309243433,32.5836928214003,1.92508536769659,60.1151503946607,0.126879400008434,27.0928299660417,119.497541791464,18.3257336074772,3.68166806802388,59.952995300293,1.81959835253259,53.0342439306447,58.214573898057,3.79870653,18.8939990997314,28.4362490025839,46845.7402902194
BWA,2015,53.0908973428197,-4.85099181652298,37.543999633286,3.06203169580559,35.9943679768934,1.96236891205249,59.8469881999375,1.55151456383197,26.3110988512498,112.900891016005,19.086977673602,-6.69996519922597,62.1300010681152,1.94776486758829,56.8759086133132,59.809993673185,3.88001919,19.298999786377,22.3628416451106,43836.8619629556
BWA,2016,54.6113547604529,7.20181902928654,40.3451621304893,2.81495791361944,32.6906447797128,2.02880248969911,59.4915613916975,0.510911927929044,21.6300553227647,100.464689766026,15.8049523139869,5.04881975533218,64.1750564575195,1.97588757367029,54.1248911593912,45.8533350055731,3.69899654,19.3150005340576,30.8257172923503,46087.8598791767
BWA,2017,42.9200424885539,4.11305614345601,37.1010050249191,3.30828076768219,33.9522213058753,2.07922251369081,59.1012367268801,-0.649938884498084,23.9334963141963,81.9239513763494,14.6807691758665,1.97066377475778,67.4000015258789,1.8419939490754,56.9680635242828,39.0039088877955,4.64136362,19.6030006408691,29.0801366808423,47065.650081862
BWA,2018,44.2281439237392,4.18983407399507,34.8003276690785,3.2380155894771,34.7396633171423,2.04278510078483,58.7479075128787,3.2345098901143,21.740494569157,87.4551039946493,15.2307151442609,2.0830514501188,68.2292633056641,2.11731083204729,58.4362759508066,43.2269600709101,4.68888426,19.8379993438721,27.4340204449108,48103.9825388085
BWA,2019,37.1542988725947,3.03259874052561,31.8251182682826,2.7728644286333,36.0015735149839,1.95085634796209,58.4261715744495,1.15033811614209,21.1363708925729,83.2419284512776,16.2229324526727,1.04206015193537,69.9597396850586,2.08716411415017,61.332672500773,46.0876295786829,4.74940634,20.0900001525879,23.969285443978,48692.1729238046
BWA,2020,31.3537305319898,-8.72640862600439,26.3730953810445,1.89035916824198,39.8089838275702,1.85098576387245,58.0259677717636,0.672071470453986,22.3198122041866,77.8206893954095,19.6558567032864,-10.4003299931591,71.994758605957,2.21254048644752,66.2195710953534,46.4669588634197,,21.0200004577637,14.9628267597298,44466.4135864164
BWA,2021,44.6139271349812,11.3700218626674,29.68663037846,7.24097765588449,,1.6367427551677,57.4982917148627,1.61892128277469,,94.4794860386494,,9.56201764979674,,1.72178075683453,63.6285722759767,49.8655589036683,,21.1550006866455,20.1730519394046,48582.4259086554
CMR,1960,,,,,9.70117467015458,,75.0401891317643,,,,,,,,,,,,,
CMR,1961,,1.18368081101198,,,9.81259855556001,1.60397501025788,76.2602766283982,-0.259125089655598,,,,-0.42633351225416,,,,,,,,
